numid,network_name,station_id,station_name,station_country,station_type,station_type_of_area,station_alt,station_google_alt,station_etopo_relative_alt,station_population_density,station_max_population_density_5km,station_max_population_density_25km,station_nightlight_1km,station_nightlight_5km,station_max_nightlight_25km,station_htap_region,station_climatic_zone,station_dominant_landcover,station_landcover_description,station_nox_emissions,station_omi_no2_column,station_toar_category,station_wheat_production,data_capture,mean,dma8epa,dma8epa_strict,dma8epax,dma8epax_strict,dma8eu,dma8eu_strict,avgdma8epax,p05,p10,p25,p75,p90,p95,p98,aot40,daylight_aot40,w126,w126_24h,daytime_avg,nighttime_avg,count,AOT40,AOT0,iso_a2,name_long,continent,region_un,subregion,type,area_km2,pop,lifeExp,gdpPercap,geometry
12637,AQS,42-007-0003/42-007-0005,DRIVEWAY TO BAKEY RESIDENCE,United States of America,unknown,unknown,1300,370,106,2795,8418,14118,44,41.97,60,3,1,13,"Cropland/Natural vegetation mosaic: 50.0 %, Deciduous Broadleaf forest: 34.0 %, Urban and built-up: 9.5 %, Mixed forest: 3.0 %, Croplands: 1.4 %, Woody savannas: 1.0 %",1.5592,4.35,0,0.001,0.856544384058,37.9470051735,62.625,62.625,62.625,62.625,52.475,52.4,46.4903784021,16.55,21.8,29.6,44.8,52.42,57.2,62,6080.17557314,5676.0967646,5155.63070784,6640.14687492,41.772231693,32.6181736151,5,6.08017557314,45.11401022844,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-80.35922|40.684463
12639,AQS,42-007-0014,-999,United States of America,unknown,unknown,216,224,0,14118,14118,14118,55,46.62,60,3,1,13,"Cropland/Natural vegetation mosaic: 54.4 %, Deciduous Broadleaf forest: 31.4 %, Urban and built-up: 8.7 %, Mixed forest: 2.5 %, Croplands: 1.3 %",246.614,4.17,0,0.071,0.792346014493,28.7557091775,60.325,60.325,60.325,60.325,49.025,48.725,44.0015837147,1.4,2,13.6,40.6,49.6,54.4,59.672,4950.70969016,4837.95978294,4095.97570011,4409.24838181,38.3808974535,17.8694790623,5,4.95070969016,41.45136924978,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-80.316442|40.747796
12640,AQS,42-011-0006/42-011-0001,A420110001LAT/LONG POINT IS OF SAMPLING INLET,United States of America,unknown,unknown,149,145,14,5803,5803,47450,49,33.31,63,3,1,12,"Cropland/Natural vegetation mosaic: 58.6 %, Deciduous Broadleaf forest: 17.1 %, Croplands: 12.6 %, Urban and built-up: 9.3 %, Mixed forest: 1.6 %",23.8352,4.07,0,0.292,0.772418478261,32.1023445919,57.75,57.75,59.375,57.75,47.5625,47.9166666667,43.2627695482,5,11.6666666667,23,42,48.6666666667,52.3333333333,57.18,4143.56425929,3890.80305547,3234.58493424,3927.82939519,39.3354926072,25.2645898787,3,4.14356425929,42.482332015776,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-75.786111|40.511111
12644,AQS,42-011-0011,Reading Airport,United States of America,unknown,unknown,92,89,10,3979,12458,47450,61,57.32,63,3,1,13,"Cropland/Natural vegetation mosaic: 51.8 %, Deciduous Broadleaf forest: 21.4 %, Croplands: 16.0 %, Urban and built-up: 8.5 %, Mixed forest: 1.7 %",5.47418,4.07,0,0.116,0.867810235507,32.6242834725,63.1857142857,63.1857142857,63.1857142857,63.1857142857,50.55,50.45,45.3589595705,2.6,8.6,22.2,42.8,50.6,55.75,61.6,5507.04994684,5191.41084204,4769.90673748,5488.53100299,40.6104851477,24.2341922852,5,5.50704994684,43.859323959516,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-75.9686|40.38335
12645,AQS,42-013-0801,-999,United States of America,unknown,unknown,378,347,33,3400,34525,34525,56,42.89,62,3,3,13,"Deciduous Broadleaf forest: 57.8 %, Cropland/Natural vegetation mosaic: 35.7 %, Croplands: 3.6 %, Urban and built-up: 2.2 %",7.37508,3.15,0,0.202,0.972413003663,31.7795405439,65.78125,65.78125,65.78125,65.78125,52.890625,52.859375,47.1521112318,2.5,7.6875,18.75,44,53.25,58.25,63.9075,6921.31202489,6767.36010004,6116.56831368,6758.9578066,42.0910971303,21.5096218757,8,6.92131202489,45.458384900724,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-78.370833|40.535278
12647,AQS,42-017-0012,A420170012LAT/LONG POINT IS OF SAMPLING INLET,United States of America,unknown,unknown,12,9,10,17960,29044,90099,62,62.25,63,3,1,13,"Urban and built-up: 52.7 %, Cropland/Natural vegetation mosaic: 27.5 %, Mixed forest: 7.4 %, Croplands: 6.1 %, Evergreen Needleleaf forest: 2.6 %, Woody savannas: 1.9 %, Deciduous Broadleaf forest: 1.6 %",26.5562,5.33,3,0.02,0.863168025362,32.5587630737,62.975,62.975,62.975,62.975,49,48.975,44.5837722742,2.3,9.14,22.4,41.8,49.6,54.8,61.4,5052.71137085,5022.95287901,4421.14282232,5057.61234845,39.6108924373,24.4524511291,5,5.05271137085,42.779763832284,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-74.882222|40.107222
12648,AQS,42-021-0011,-999,United States of America,unknown,unknown,361,358,13,14736,14736,14736,60,50.58,61,3,3,14,"Deciduous Broadleaf forest: 57.9 %, Cropland/Natural vegetation mosaic: 38.8 %, Mixed forest: 1.4 %",0.39314,3.62,0,1.36,0.987465659341,30.5333482128,64.625,64.3125,64.625,64.625,52.234375,52.171875,46.5968043568,4.125,7.875,16.75,43.25,52.675,57.75,63.625,6611.01410083,6507.18401498,5738.81666183,6190.00314537,41.1030192434,19.9985830081,8,6.61101410083,44.391260782872,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-78.915|40.309722
12649,AQS,42-027-0100,LAT/LON=POINT SW CORNER OF TRAILER,United States of America,unknown,unknown,0,350,55,23619,23619,23619,62,54.44,62,3,3,14,"Deciduous Broadleaf forest: 65.0 %, Cropland/Natural vegetation mosaic: 29.4 %, Croplands: 3.6 %, Urban and built-up: 1.0 %, Mixed forest: 1.0 %",1.15658,2.8,0,0.686,0.956101190476,35.1784263364,65.453125,65.453125,65.453125,65.453125,53.828125,53.734375,47.868650098,8.25,13.625,24.875,46.125,54.25,58.875,63.9275,7430.92447813,7197.889361,6439.91867245,7560.94584743,43.6492149449,26.689961512,8,7.43092447813,47.141152140492,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-77.877028|40.811389
12653,AQS,42-029-0100,CHESTER COUNTY TRANSPORT SITE INTO PHILADELPHIA,United States of America,unknown,unknown,0,141,29,4137,4137,39152,51,44.73,63,3,1,14,"Cropland/Natural vegetation mosaic: 61.4 %, Urban and built-up: 19.6 %, Croplands: 10.5 %, Deciduous Broadleaf forest: 5.6 %, Mixed forest: 1.9 %",1.33914,4.47,0,0.139,0.828917572464,38.0776042123,63.275,63.275,63.275,63.275,51.95,51.85,46.6682330616,18.56,23.2,30.55,44.8,52.6,57.04,62.6,6425.33457045,5907.61884664,5443.65405083,6721.36580048,42.6104355669,32.9036716502,5,6.42533457045,46.019270412252,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-75.768242|39.834461
12655,AQS,42-043-0401,A420430401LAT/LON POINT IS AT CORNER OF TRAILER,United States of America,unknown,unknown,125,121,24,14408,36377,36377,62,61.65,63,3,1,13,"Cropland/Natural vegetation mosaic: 49.5 %, Deciduous Broadleaf forest: 22.1 %, Urban and built-up: 12.8 %, Croplands: 9.4 %, Evergreen Needleleaf forest: 3.0 %, Mixed forest: 2.3 %",5.44542,3.9,0,0.515,0.674762228261,30.8364801904,61,60.0416666667,61,60.0416666667,48.8333333333,48.755952381,43.3982660437,1.66666666667,7,20,41.3333333333,49,54,59.9066666667,4525.11549984,4288.02277295,3749.72867677,4298.34477975,38.2827543284,22.8209792158,3,4.52511549984,41.345374674672,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-76.846988|40.246992
12656,AQS,42-043-1100,A420431100LAT/LON POINT IS AT CORNER OF TRAILER,United States of America,unknown,unknown,125,124,14,5261,7041,36377,60,53.15,63,3,1,14,"Cropland/Natural vegetation mosaic: 46.3 %, Deciduous Broadleaf forest: 22.1 %, Croplands: 15.1 %, Urban and built-up: 11.2 %, Evergreen Needleleaf forest: 2.6 %, Mixed forest: 1.8 %",5.90897,4.27,0,1.1,0.768965126812,31.7819669416,64.3333333333,64.3333333333,64.3333333333,64.3333333333,50.6666666667,50.5,44.7729502524,2.33333333333,9.33333333333,22.3333333333,42.3333333333,50.6666666667,56,62,5435.04702951,5119.5488972,4831.01321631,5531.00261263,40.0802723798,24.1951012138,3,5.43504702951,43.286694170184,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-76.681389|40.272222
12657,AQS,42-045-0002,A420450002LAT/LON POINT IS OF CORNER OF TRAILER,United States of America,unknown,unknown,3,2,0,1554,31578,124031,61,57.58,63,3,1,13,"Urban and built-up: 41.2 %, Cropland/Natural vegetation mosaic: 32.2 %, Croplands: 11.3 %, Mixed forest: 4.6 %, Deciduous Broadleaf forest: 3.9 %, Water: 3.2 %, Evergreen Needleleaf forest: 1.3 %, Woody savannas: 1.1 %",24.3737,5.54,0,1.37,0.85009057971,32.4569995685,59.65,59.65,59.65,59.65,49.275,49.225,43.7420725108,7.43,13.4,23.2,42,49.2,53.94,59.392,4774.13984238,4506.63646411,4036.70365263,4758.04930239,38.867337405,26.2122776185,5,4.77413984238,41.9767243974,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-75.3725|39.835556
12660,AQS,42-049-0003,-999,United States of America,unknown,unknown,0,201,32,15391,18364,34523,61,53.76,62,3,3,14,"Cropland/Natural vegetation mosaic: 40.5 %, Water: 39.3 %, Deciduous Broadleaf forest: 13.9 %, Urban and built-up: 2.0 %, Croplands: 1.7 %",12.2144,2.2,0,0.086,0.961652930403,37.4791532043,67.734375,67.734375,67.828125,67.828125,53.75,53.46875,47.9125256907,11.75,19.875,29.34375,46.125,54.625,59.74375,66.25,7317.7879782,7256.34367377,6808.28442324,8633.88146032,43.4840520265,31.4735589798,8,7.3177879782,46.96277618862,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-80.038611|42.14175
12663,AQS,42-063-0004,-999,United States of America,unknown,unknown,360,582,61,392,528,11898,9,7.73,58,3,3,4,"Cropland/Natural vegetation mosaic: 49.7 %, Deciduous Broadleaf forest: 48.1 %",18.4399,4.06,1,0.267,0.976476648352,41.2544619185,70.21875,70.21875,70.25,70.25,57.140625,57.125,51.2442678264,19.25,24.375,32.25,50,58,63.1125,68.875,9911.02602163,9662.63684752,9339.17742446,12048.3729064,46.7590575504,35.795298727,8,9.91102602163,50.499782154432,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-78.919972|40.56333
12665,AQS,42-069-0101,A420690101LAT/LON POINT IS AT CORNER OF TRAILER,United States of America,unknown,unknown,260,245,20,4486,10400,25312,59,50.21,63,3,3,13,"Deciduous Broadleaf forest: 56.6 %, Cropland/Natural vegetation mosaic: 31.3 %, Urban and built-up: 8.7 %, Mixed forest: 2.8 %",5.91504,2.52,0,0.117,0.99358974359,33.9276802664,67.4397321429,67.3616071429,67.4397321429,67.3616071429,53.65625,53.625,48.1333235217,6.875,11.45,21.75,45.375,54.125,59.75,66.06,7561.08806744,7279.87592381,6820.09635383,7804.76725916,43.7074046846,24.2321597384,8,7.56108806744,47.203997059368,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-75.578186|41.479116
12666,AQS,42-069-2006,A420692006LAT/LON POINT IS AT CORNER OF TRAILER,United States of America,unknown,unknown,251,265,34,7037,23714,25312,63,58.36,63,3,3,13,"Deciduous Broadleaf forest: 58.6 %, Cropland/Natural vegetation mosaic: 27.5 %, Urban and built-up: 10.7 %, Mixed forest: 2.4 %",14.9013,2.61,0,0.595,0.866701007326,32.656077942,65.9464285714,65.8571428571,65.9464285714,65.9464285714,52.0357142857,52.0178571429,46.4937602269,4.57142857143,10,20.5714285714,44.1428571429,52.5714285714,58.6214285714,64.4285714286,6587.35657367,6302.31640014,5867.1572953,6824.64749259,41.9159583041,23.4731041845,7,6.58735657367,45.269234968428,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-75.623056|41.442778
12667,AQS,42-071-0007,A420710007LAT/LON POINT AT CORNER OF TRAILER,United States of America,unknown,unknown,99,100,4,11749,40703,40703,62,60.62,63,3,1,14,"Croplands: 46.9 %, Cropland/Natural vegetation mosaic: 39.2 %, Urban and built-up: 5.5 %, Deciduous Broadleaf forest: 4.3 %, Mixed forest: 1.5 %, Evergreen Needleleaf forest: 1.1 %, Water: 1.0 %",1.6603,3.77,0,0.525,0.870074728261,32.4867895713,62.55,62.55,62.55,62.55,50.325,50.3,44.748757764,2.4,9.2,22.95,41.8,50.4,55.6,61.2,5248.51249032,5026.28428393,4540.6358716,5125.21442355,40.1128500418,23.8527651696,5,5.24851249032,43.321878045144,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-76.283333|40.046667
12668,AQS,42-071-0012,Lancaster DW,United States of America,unknown,unknown,116,116,14,1569,1968,40703,29,24.05,63,3,1,12,"Croplands: 44.8 %, Cropland/Natural vegetation mosaic: 44.0 %, Urban and built-up: 5.8 %, Deciduous Broadleaf forest: 4.6 %",4.28257,3.85,1,0.157,0.820029438406,32.2786478545,57.8125,57.6875,57.8125,57.8125,47.78125,47.71875,44.0083076053,5,12,23.5,41.25,48.25,52.5,57.545,4250.16468375,4108.66423986,3475.09392609,3975.85396643,39.3163256151,24.4707128873,4,4.25016468375,42.461631664308,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-76.1124|40.043833
12669,AQS,42-073-0015,-999,United States of America,unknown,unknown,262,246,10,9381,12951,18983,59,50.9,62,3,3,13,"Cropland/Natural vegetation mosaic: 75.6 %, Deciduous Broadleaf forest: 15.5 %, Urban and built-up: 5.2 %, Mixed forest: 1.7 %, Croplands: 1.5 %",1.63414,3.54,0,0.106,0.987980769231,31.5292035639,65.375,65.375,65.375,65.375,52.5625,52.390625,46.9326976698,2.875,8.1125,18.875,43.375,52.7625,58.625,64.625,6703.54122938,6603.57481125,6063.75079337,6607.7229952,41.722569883,21.3013929397,8,6.70354122938,45.06037547364,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-80.346442|40.995848
12670,AQS,42-075-0100,Lebanon,United States of America,unknown,unknown,158,163,11,1166,3530,18345,55,44.5,62,3,1,12,"Cropland/Natural vegetation mosaic: 41.0 %, Croplands: 39.0 %, Deciduous Broadleaf forest: 16.2 %, Urban and built-up: 3.4 %",4.08603,3.58,0,0.945,0.992028985507,34.8755000852,64.375,64.375,64.375,64.375,51.2,51.05,45.967507764,10.4,16.4,26.4,43.4,51.2,56,61.864,5968.77508702,5664.71357742,5123.17724457,5959.18017194,41.5637197169,28.2428176896,5,5.96877508702,44.888817294252,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-76.383447|40.337328
12671,AQS,42-077-0004,A420770004LAT/LONG POINT IS OF SAMPLING INLET,United States of America,unknown,unknown,116,163,35,22122,61411,61411,63,62.09,63,3,1,13,"Cropland/Natural vegetation mosaic: 56.9 %, Deciduous Broadleaf forest: 16.9 %, Urban and built-up: 14.5 %, Croplands: 8.9 %, Mixed forest: 2.0 %",18.6641,4.52,3,0.135,0.867527173913,34.6503066069,63.3,63.3,63.3,63.3,50.75,50.75,44.5866071429,9.56,15.2,25.8,42.8,50.6,55.2,61,5185.45394613,4829.0883658,4376.90108826,5344.90097517,39.7921599881,28.3299915061,5,5.18545394613,42.975532787148,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-75.4325|40.611944
12672,AQS,42-079-1100,A420791100LAT/LON POINT IS AT CORNER OF TRAILER,United States of America,unknown,unknown,165,163,29,6227,6659,29858,53,34.55,63,3,3,4,"Deciduous Broadleaf forest: 67.5 %, Cropland/Natural vegetation mosaic: 15.7 %, Urban and built-up: 10.0 %, Mixed forest: 5.2 %",1.52705,2.62,0,0.201,0.987833594976,30.817558421,62.1607142857,62.1607142857,62.1607142857,62.1607142857,50.8214285714,50.8035714286,45.132873504,6.57142857143,9.71428571429,18.7142857143,42.2857142857,50.7142857143,55.8928571429,61.3171428571,5565.30072302,5414.98627444,4724.61170878,5220.30455111,40.3421446895,21.3803947626,7,5.56530072302,43.56951626466,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-76.003333|41.209167
12674,AQS,42-081-0100,MONTOURSVILLE,United States of America,unknown,unknown,161.54,161,6,2005,3308,18742,48,35.98,61,3,3,4,"Deciduous Broadleaf forest: 55.6 %, Cropland/Natural vegetation mosaic: 37.5 %, Urban and built-up: 2.7 %, Croplands: 2.2 %, Mixed forest: 1.6 %",0.394596,2.41,0,0.228,0.988095238095,32.9149172443,65.453125,65.453125,65.453125,65.453125,53.03125,52.96875,46.7121857557,8.25,11.9125,21,44.125,52.875,58,64.025,6662.07088358,6392.09986428,5790.98948583,6656.71933346,42.0231983982,23.9398148902,8,6.66207088358,45.385054270056,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-76.9238|41.2508
12677,AQS,42-085-0100,-999,United States of America,unknown,unknown,329,334,68,3264,16345,24858,58,52.11,63,3,3,13,"Cropland/Natural vegetation mosaic: 70.7 %, Deciduous Broadleaf forest: 15.3 %, Urban and built-up: 10.5 %, Mixed forest: 1.5 %",6.91086,2.81,0,0.123,0.938129578754,38.197704831,70.0178571429,70.0178571429,70.0178571429,70.0178571429,56.8214285714,56.7857142857,50.894365047,13.8857142857,20.2857142857,29.2857142857,48,57,62.8571428571,69.1428571429,9443.32387892,9228.39395199,9081.26410397,10546.3578795,46.166830909,31.082436198,7,9.44332387892,49.86017738172,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-80.484779|41.215014
12683,AQS,42-095-0025,LAT/LON POINT IS CENTER OF TRAILER,United States of America,unknown,unknown,0,93,1,2232,16085,61411,63,58.5,63,3,1,13,"Cropland/Natural vegetation mosaic: 56.4 %, Deciduous Broadleaf forest: 18.8 %, Urban and built-up: 14.2 %, Croplands: 7.1 %, Mixed forest: 2.7 %",10.5357,4.49,0,0.115,0.860620471015,32.0426719244,62.775,62.775,62.775,62.775,49.65,49.625,44.2285032394,2.2,8.4,22.2,41.6,49.8,54.4,60.164,4901.67038616,4642.83215739,4164.47517072,4803.91275598,39.4843801819,24.0133731619,5,4.90167038616,42.643130596452,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-75.341111|40.628056
12685,AQS,42-095-8000,COMBINED EASTON SITE (420950100) AND EASTON H2S SPECIAL STUDY SITES,United States of America,unknown,unknown,0,84,26,29943,29943,61411,63,59.2,63,3,1,13,"Cropland/Natural vegetation mosaic: 55.8 %, Deciduous Broadleaf forest: 24.0 %, Urban and built-up: 12.2 %, Croplands: 5.2 %, Mixed forest: 2.2 %",7.08837,4.21,3,0.18,0.869282155797,29.6963957472,62.6,62.6,62.6,62.6,49.1285714286,49.1285714286,43.3499611801,1.4,5,19.7,40.8,49.2,53.8,59.636,4590.35961488,4391.28611837,3949.23891736,4502.17042252,38.3929122112,22.1845654949,5,4.59035961488,41.464345188096,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-75.237156|40.692224
12686,AQS,42-099-0301,A420990301LAT/LON POINT IS AT CORNER OF TRAILER,United States of America,unknown,unknown,126,137,65,592,856,8634,10,11.32,60,3,1,14,"Cropland/Natural vegetation mosaic: 48.8 %, Deciduous Broadleaf forest: 41.0 %, Croplands: 2.7 %, Mixed forest: 2.4 %, Evergreen Needleleaf forest: 2.4 %, Urban and built-up: 2.3 %",0.444369,2.85,1,0.002,0.841873706004,34.124563685,61.90625,61.90625,61.90625,61.90625,51.25,51.25,45.8517404244,7.5,13.25,23.75,44,51.25,55.5,60.795,5809.5955062,5565.44810608,4644.16023968,5453.49158397,41.3361735487,26.3600337615,4,5.8095955062,44.643067432596,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-77.165556|40.456944
12687,AQS,42-101-0004,Air Management Services Laboratory (AMS LAB),United States of America,unknown,unknown,22,16,23,84863,120888,124031,63,63,63,3,1,13,"Urban and built-up: 71.8 %, Cropland/Natural vegetation mosaic: 10.3 %, Mixed forest: 7.3 %, Croplands: 4.0 %, Woody savannas: 2.4 %, Evergreen Needleleaf forest: 2.0 %, Deciduous Broadleaf forest: 1.4 %",89.0974,5.7,3,0.019,0.983299365942,26.0806994281,49.9270833333,49.9270833333,49.9270833333,49.9270833333,41.109375,41.109375,34.9501731529,3.25625,7.875,17.875,34.625,40.875,44.875,49.4975,1213.58288286,1144.18150426,1134.21080066,1515.5364687,29.995858248,22.2334794224,8,1.21358288286,32.39552690784,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-75.09778|40.008889
12691,AQS,42-101-0048,North East Waste (NEW),United States of America,unknown,unknown,22,5,0,18103,90099,124031,63,63,63,3,1,13,"Urban and built-up: 71.8 %, Cropland/Natural vegetation mosaic: 10.3 %, Mixed forest: 7.3 %, Croplands: 4.0 %, Woody savannas: 2.4 %, Evergreen Needleleaf forest: 2.0 %, Deciduous Broadleaf forest: 1.4 %",39.8773,6.37,3,0.019,0.966259057971,29.0940043566,60.4375,60.4375,60.4375,60.4375,45.7291666667,45.4375,40.9204363383,3,8,20,38,46.5,52.5,58.5,3518.99053587,3361.27942432,3155.18680755,3545.17071627,35.6560144801,22.534378644,2,3.51899053587,38.508495638508,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-75.080833|39.991389
12696,AQS,42-125-0005,-999,United States of America,unknown,unknown,232,233,0,14014,14014,29595,55,44.9,62,3,1,4,"Cropland/Natural vegetation mosaic: 71.7 %, Deciduous Broadleaf forest: 18.4 %, Urban and built-up: 5.2 %, Croplands: 2.3 %, Mixed forest: 1.6 %",1.27469,4.21,0,0.327,0.866677989131,30.5060441018,61.825,61.825,61.825,61.825,51.125,51.125,45.5324136009,1.4,4.4,18,42.2,51.2,56.02,61.06,5634.70840156,5459.66542113,4766.58946967,5271.86067151,40.3779764661,20.4152974995,5,5.63470840156,43.608214583388,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-79.902222|40.146667
12697,AQS,42-125-0200,-999,United States of America,unknown,unknown,334,353,24,3376,10588,11025,59,45.99,62,3,3,14,"Cropland/Natural vegetation mosaic: 78.7 %, Deciduous Broadleaf forest: 15.9 %, Urban and built-up: 2.6 %, Croplands: 1.8 %",0.342093,3.54,0,0.389,0.992845695971,33.5070185695,65.515625,65.515625,65.515625,65.515625,53.125,53.09375,47.4337634092,3.80625,10.25,23,44.875,53.5,58.625,64.3075,7101.63059225,7025.05687159,6303.03985533,7144.81578813,42.9184950527,24.1805117713,8,7.10163059225,46.351974656916,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-80.261389|40.170556
12699,AQS,42-125-5200,Marcellus,United States of America,unknown,unknown,327,327,35,2831,11025,40770,48,41.03,63,3,1,14,"Cropland/Natural vegetation mosaic: 69.3 %, Deciduous Broadleaf forest: 15.3 %, Urban and built-up: 9.9 %, Croplands: 2.9 %, Mixed forest: 1.4 %, Woody savannas: 1.0 %",2.04061,3.75,0,0.019,0.713768115942,32.2837866636,60.6875,60.6875,60.6875,60.6875,52.0625,52.0625,45.8294513458,8.5,13,23.5,43,51,55.5,60.5,5529.88849824,5347.63280723,4449.78658535,5085.82054786,41.5762903763,25.1458333333,2,5.52988849824,44.902393606404,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-80.243995|40.268963
12700,AQS,42-129-0006,-999,United States of America,unknown,unknown,0,290,4,4899,7963,61659,51,48.74,63,3,3,4,"Cropland/Natural vegetation mosaic: 49.0 %, Deciduous Broadleaf forest: 26.8 %, Urban and built-up: 15.6 %, Croplands: 3.3 %, Mixed forest: 2.8 %, Woody savannas: 2.1 %",9.02317,4.38,0,0.25,0.977564102564,27.9628273823,65.2321428571,65.2321428571,65.2321428571,65.2321428571,51.3452380952,51.3392857143,45.6279818647,1.85714285714,3.28571428571,12.5714285714,41.3928571429,51.5714285714,56.9,63.4085714286,6076.06647288,6042.30467585,5592.52207291,5852.89041928,40.1853034518,15.7447722626,7,6.07606647288,43.400127727944,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-79.692811|40.428076
12701,AQS,42-129-0008,LAT/LON POINT IS TRAILER,United States of America,unknown,unknown,0,360,41,2557,8155,11977,59,49.44,61,3,3,14,"Cropland/Natural vegetation mosaic: 60.2 %, Deciduous Broadleaf forest: 31.7 %, Croplands: 3.7 %, Urban and built-up: 3.5 %",5.34615,3.89,0,0.515,0.97722069597,32.9205398394,65.34375,65.21875,65.34375,65.34375,51.8125,51.734375,45.9945528934,7.125,12,22.125,43.5,52.375,57.5,63.125,6221.19256044,6138.81785484,5500.1002086,6292.16129515,41.207245784,24.637644713,8,6.22119256044,44.50382544672,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-79.505667|40.304694
12702,AQS,42-133-0008,A421330008LAT/LON POINT AT CORNER OF TRAILER,United States of America,unknown,unknown,125,134,15,10610,20999,24675,63,62.55,63,3,1,13,"Cropland/Natural vegetation mosaic: 65.6 %, Croplands: 16.2 %, Deciduous Broadleaf forest: 6.6 %, Urban and built-up: 6.4 %, Mixed forest: 2.0 %, Evergreen Needleleaf forest: 1.7 %, Water: 1.2 %",1.39592,4.14,0,0.758,0.855015851449,32.5896474946,62.675,61.85,62.675,62.2583333333,50.825,50.7,45.2691899586,2.86,9.4,23.6,42.8,51.4,56,61.2,5646.27764664,5367.93420046,4829.44319886,5597.06578088,40.6902484854,24.7510843787,5,5.64627764664,43.945468364232,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-76.699444|39.965278
12703,AQS,42-133-0011,York DW,United States of America,unknown,unknown,240,247,72,639,669,40703,11,9.25,63,3,1,14,"Cropland/Natural vegetation mosaic: 75.2 %, Croplands: 10.1 %, Deciduous Broadleaf forest: 6.0 %, Urban and built-up: 2.7 %, Mixed forest: 2.4 %, Water: 1.9 %, Evergreen Needleleaf forest: 1.3 %",1.1941,3.58,1,0.542,0.748924365942,40.507138813,64.75,64.75,64.75,64.75,53.0625,52.625,48.6394237414,22.25,26.5,33.25,46.75,54,59,64,7665.3660892,7159.54958458,6637.10623589,8245.43771734,44.5994235622,35.4558153754,4,7.6653660892,48.167377447176,Americas,United States,North America,Americas,Northern America,Country,9510743.74482458,318622525,78.8414634146341,51921.9846391384,-76.462055|39.86097
